,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,deposit_type,customer_type,adr,required_car_parking_spaces,total_of_special_requests,is_canceled,reservation_status,reservation_status_date,cluster,split,representation_id,method
38305,Resort Hotel,0,2017,July,28,13,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,96.0,0,1,0,Check-Out,2017-07-14,0,train,R4_dropRedundant,kmeans
38306,Resort Hotel,0,2017,July,28,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,No Deposit,Transient,115.19,0,1,0,Check-Out,2017-07-15,1,train,R4_dropRedundant,kmeans
38307,Resort Hotel,4,2017,July,28,13,0,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,120.0,0,1,0,Check-Out,2017-07-14,0,train,R4_dropRedundant,kmeans
38308,Resort Hotel,1,2017,July,28,13,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,97.0,0,1,0,Check-Out,2017-07-14,0,val,R4_dropRedundant,kmeans
38309,Resort Hotel,217,2017,July,27,8,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,104.85,0,0,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38310,Resort Hotel,161,2017,July,27,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,132.85,0,0,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38311,Resort Hotel,6,2017,July,28,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,No Deposit,Transient,172.5,0,1,0,Check-Out,2017-07-15,0,val,R4_dropRedundant,kmeans
38312,Resort Hotel,165,2017,July,27,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,132.85,0,0,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38313,Resort Hotel,66,2017,July,28,12,0,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,219.33,1,1,0,Check-Out,2017-07-15,0,val,R4_dropRedundant,kmeans
38314,Resort Hotel,59,2017,July,28,14,0,1,2,0,0,BB,Other,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,190.0,0,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38315,Resort Hotel,99,2017,July,28,15,3,6,2,0,0,BB,Other,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,209.0,0,0,0,Check-Out,2017-07-24,0,val,R4_dropRedundant,kmeans
38316,Resort Hotel,27,2017,July,28,13,0,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,194.0,0,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38317,Resort Hotel,4,2017,July,28,15,1,1,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,185.0,0,1,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38318,Resort Hotel,37,2017,July,27,8,2,5,3,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,252.0,1,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38319,Resort Hotel,148,2017,July,28,10,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,No Deposit,Transient-Party,128.0,0,0,0,Check-Out,2017-07-15,0,val,R4_dropRedundant,kmeans
38320,Resort Hotel,148,2017,July,28,10,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,No Deposit,Transient-Party,142.0,0,0,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38321,Resort Hotel,0,2017,July,28,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,No Deposit,Transient,175.0,0,0,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38322,Resort Hotel,183,2017,July,27,8,2,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,125.17,0,0,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38323,Resort Hotel,153,2017,July,27,8,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,127.4,1,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38324,Resort Hotel,9,2017,July,27,8,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,192.0,1,2,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38325,Resort Hotel,194,2017,July,28,14,0,1,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,188.0,0,0,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38326,Resort Hotel,229,2017,July,28,9,2,4,2,2,0,BB,BEL,Online TA,TA/TO,0,0,0,G,No Deposit,Transient,247.33,1,0,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38327,Resort Hotel,1,2017,July,28,13,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,140.0,0,2,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38328,Resort Hotel,132,2017,July,28,10,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,128.0,0,2,0,Check-Out,2017-07-15,0,val,R4_dropRedundant,kmeans
38329,Resort Hotel,132,2017,July,28,10,1,4,2,1,0,BB,CN,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,154.5,0,2,0,Check-Out,2017-07-15,0,val,R4_dropRedundant,kmeans
38330,Resort Hotel,149,2017,July,27,8,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,104.85,0,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38331,Resort Hotel,149,2017,July,27,8,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,106.85,0,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38332,Resort Hotel,7,2017,July,28,10,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,144.0,0,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38333,Resort Hotel,170,2017,July,27,8,2,5,2,0,1,Other,PRT,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,155.7,1,2,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38334,Resort Hotel,25,2017,July,28,13,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,144.0,0,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38335,Resort Hotel,28,2017,July,28,10,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,No Deposit,Transient,193.25,1,0,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38336,Resort Hotel,142,2017,July,28,10,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,154.0,0,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38337,Resort Hotel,0,2017,July,28,14,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,E,No Deposit,Transient,175.0,0,0,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38338,Resort Hotel,21,2017,July,28,13,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,160.0,0,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38339,Resort Hotel,4,2017,July,28,14,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,Other,No Deposit,Transient,180.0,0,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38340,Resort Hotel,165,2017,July,27,8,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,No Deposit,Transient,126.9,0,0,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38341,Resort Hotel,31,2017,July,28,13,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,128.0,1,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38342,Resort Hotel,132,2017,July,28,10,1,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,152.9,0,1,0,Check-Out,2017-07-15,0,val,R4_dropRedundant,kmeans
38343,Resort Hotel,164,2017,July,28,9,2,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,185.0,0,1,0,Check-Out,2017-07-15,0,val,R4_dropRedundant,kmeans
38344,Resort Hotel,128,2017,July,27,8,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,Other,No Deposit,Transient,238.0,0,2,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38345,Resort Hotel,82,2017,July,28,12,0,3,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,176.8,0,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38346,Resort Hotel,271,2017,July,27,8,2,5,3,1,0,BB,Other,Online TA,TA/TO,0,0,0,Other,No Deposit,Transient,235.0,0,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38347,Resort Hotel,126,2017,July,28,12,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,120.0,0,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38348,Resort Hotel,168,2017,July,28,11,0,4,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,143.55,0,0,0,Check-Out,2017-07-15,0,val,R4_dropRedundant,kmeans
38349,Resort Hotel,159,2017,July,27,8,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,90.51,0,1,0,Check-Out,2017-07-15,0,val,R4_dropRedundant,kmeans
38350,Resort Hotel,42,2017,July,28,11,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,184.0,0,2,0,Check-Out,2017-07-15,0,val,R4_dropRedundant,kmeans
38351,Resort Hotel,0,2017,July,28,14,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,142.0,1,1,0,Check-Out,2017-07-15,0,train,R4_dropRedundant,kmeans
38352,Resort Hotel,130,2017,July,28,9,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,No Deposit,Transient,151.5,0,0,0,Check-Out,2017-07-16,0,val,R4_dropRedundant,kmeans
38353,Resort Hotel,312,2017,July,27,2,4,10,2,1,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Contract,131.06,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38354,Resort Hotel,312,2017,July,27,2,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Contract,104.85,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38355,Resort Hotel,152,2017,July,28,13,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,No Deposit,Transient-Party,160.67,0,2,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38356,Resort Hotel,135,2017,July,28,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,No Deposit,Contract,121.5,0,0,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38357,Resort Hotel,155,2017,July,28,15,0,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,No Deposit,Transient,143.0,0,0,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38358,Resort Hotel,13,2017,July,28,12,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,172.15,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38359,Resort Hotel,89,2017,July,28,13,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,201.67,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38360,Resort Hotel,152,2017,July,28,13,0,3,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,Other,No Deposit,Transient-Party,188.67,0,1,0,Check-Out,2017-07-16,0,val,R4_dropRedundant,kmeans
38361,Resort Hotel,63,2017,July,28,10,1,5,2,0,0,HB,ESP,Direct,Direct,0,0,0,F,No Deposit,Transient,276.83,1,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38362,Resort Hotel,140,2017,July,28,10,1,5,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,197.83,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38363,Resort Hotel,132,2017,July,28,10,1,5,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,164.4,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38364,Resort Hotel,155,2017,July,28,9,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,F,No Deposit,Transient,178.43,0,0,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38365,Resort Hotel,0,2017,July,28,14,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,157.5,0,1,0,Check-Out,2017-07-16,0,val,R4_dropRedundant,kmeans
38366,Resort Hotel,195,2017,July,28,9,2,5,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,G,No Deposit,Transient,234.29,0,0,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38367,Resort Hotel,1,2017,July,28,13,0,3,2,0,0,HB,BEL,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,213.67,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38368,Resort Hotel,25,2017,July,28,14,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,215.0,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38369,Resort Hotel,27,2017,July,28,13,0,3,3,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,222.0,0,0,0,Check-Out,2017-07-16,0,val,R4_dropRedundant,kmeans
38370,Resort Hotel,5,2017,July,28,15,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,171.0,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38371,Resort Hotel,0,2017,July,28,15,0,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,No Deposit,Transient,155.0,0,0,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38372,Resort Hotel,23,2017,July,28,13,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,184.0,1,2,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38373,Resort Hotel,18,2017,July,28,13,0,3,2,0,0,BB,Other,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,166.0,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38374,Resort Hotel,93,2017,July,28,9,2,5,2,0,0,BB,Other,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,123.0,0,0,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38375,Resort Hotel,5,2017,July,28,14,0,2,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,284.0,1,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38376,Resort Hotel,112,2017,July,28,12,0,4,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,No Deposit,Contract,164.02,0,0,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38377,Resort Hotel,104,2017,July,28,12,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,No Deposit,Contract,121.5,0,0,0,Check-Out,2017-07-16,0,val,R4_dropRedundant,kmeans
38378,Resort Hotel,0,2017,July,28,15,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,No Deposit,Transient,123.5,0,0,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38379,Resort Hotel,2,2017,July,28,14,0,2,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,F,No Deposit,Transient,172.9,1,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38380,Resort Hotel,91,2017,July,28,11,0,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,No Deposit,Contract,135.0,0,0,0,Check-Out,2017-07-16,0,val,R4_dropRedundant,kmeans
38381,Resort Hotel,150,2017,July,27,8,2,6,2,1,0,Other,PRT,Direct,Direct,0,0,0,A,No Deposit,Transient,223.0,0,2,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38382,Resort Hotel,349,2017,July,28,9,2,5,2,2,0,BB,Other,Online TA,TA/TO,0,0,0,G,No Deposit,Transient,206.86,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38383,Resort Hotel,66,2017,July,28,12,0,4,2,2,0,BB,Other,Online TA,TA/TO,0,0,0,G,No Deposit,Transient,292.75,1,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38384,Resort Hotel,152,2017,July,28,13,0,3,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,Other,No Deposit,Transient-Party,200.67,0,1,0,Check-Out,2017-07-16,0,val,R4_dropRedundant,kmeans
38385,Resort Hotel,145,2017,July,28,12,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,125.44,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38386,Resort Hotel,1,2017,July,28,13,0,3,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,186.33,1,2,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38387,Resort Hotel,39,2017,July,28,13,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,184.0,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38388,Resort Hotel,0,2017,July,28,15,0,1,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,No Deposit,Transient-Party,195.0,0,0,0,Check-Out,2017-07-16,0,val,R4_dropRedundant,kmeans
38389,Resort Hotel,0,2017,July,28,15,0,1,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,No Deposit,Transient-Party,195.0,0,0,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38390,Resort Hotel,27,2017,July,28,14,0,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,No Deposit,Transient,180.0,0,2,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38391,Resort Hotel,0,2017,July,28,15,0,1,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,No Deposit,Transient,155.0,0,0,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38392,Resort Hotel,145,2017,July,29,16,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,No Deposit,Transient,147.6,0,2,0,Check-Out,2017-07-23,0,train,R4_dropRedundant,kmeans
38393,Resort Hotel,9,2017,July,28,14,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,157.5,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38394,Resort Hotel,0,2017,July,28,15,0,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,147.7,0,1,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38395,Resort Hotel,0,2017,July,28,15,0,1,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,No Deposit,Transient-Party,195.0,0,0,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38396,Resort Hotel,0,2017,July,29,16,0,0,2,0,0,BB,GBR,Direct,Direct,1,0,0,A,No Deposit,Transient,0.0,0,0,0,Check-Out,2017-07-16,1,train,R4_dropRedundant,kmeans
38397,Resort Hotel,0,2017,July,28,15,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,Other,No Deposit,Transient,230.0,0,0,0,Check-Out,2017-07-16,0,train,R4_dropRedundant,kmeans
38398,Resort Hotel,195,2017,July,29,17,1,4,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,No Deposit,Transient,241.6,0,2,0,Check-Out,2017-07-22,0,val,R4_dropRedundant,kmeans
38399,Resort Hotel,206,2017,July,28,10,2,5,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,180.0,0,2,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38400,Resort Hotel,151,2017,July,28,10,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,No Deposit,Contract,163.4,0,0,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38401,Resort Hotel,136,2017,July,28,10,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,181.43,0,2,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38402,Resort Hotel,0,2017,July,28,14,1,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,No Deposit,Transient,186.67,1,0,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38403,Resort Hotel,139,2017,July,28,10,2,5,2,0,1,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Contract,107.71,0,3,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38404,Resort Hotel,129,2017,July,28,10,2,5,2,2,0,HB,PRT,Direct,Direct,0,0,0,Other,No Deposit,Transient,222.93,1,0,0,Check-Out,2017-07-17,0,val,R4_dropRedundant,kmeans
38405,Resort Hotel,120,2017,July,28,10,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,Other,No Deposit,Transient,202.0,0,1,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38406,Resort Hotel,43,2017,July,28,12,1,4,3,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,224.0,0,1,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38407,Resort Hotel,41,2017,July,28,12,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,206.0,0,0,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38408,Resort Hotel,4,2017,July,29,17,1,1,2,0,0,HB,PRT,Direct,TA/TO,0,0,0,D,No Deposit,Transient,207.0,0,0,0,Check-Out,2017-07-19,0,train,R4_dropRedundant,kmeans
38409,Resort Hotel,0,2017,July,29,16,1,0,3,0,0,BB,USA,Direct,Direct,0,0,0,A,No Deposit,Transient,160.0,0,0,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38410,Resort Hotel,104,2017,July,28,11,1,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,No Deposit,Transient,203.0,0,1,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38411,Resort Hotel,3,2017,July,28,15,1,1,2,2,0,BB,BEL,Online TA,TA/TO,0,0,0,Other,No Deposit,Transient,207.0,0,1,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38412,Resort Hotel,0,2017,July,28,15,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,No Deposit,Transient,184.0,0,1,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38413,Resort Hotel,103,2017,July,28,13,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,188.4,0,1,0,Check-Out,2017-07-17,0,val,R4_dropRedundant,kmeans
38414,Resort Hotel,180,2017,July,28,14,1,2,2,2,0,BB,BEL,Direct,Direct,0,0,0,G,No Deposit,Transient,230.0,1,1,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38415,Resort Hotel,235,2017,July,27,3,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Contract,106.85,0,0,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38416,Resort Hotel,224,2017,July,27,3,4,10,2,0,0,HB,BEL,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,135.9,0,0,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38417,Resort Hotel,2,2017,July,28,14,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,213.33,0,1,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38418,Resort Hotel,33,2017,July,29,17,1,5,2,2,0,BB,BEL,Online TA,TA/TO,0,0,0,G,No Deposit,Transient,292.5,0,1,0,Check-Out,2017-07-23,0,train,R4_dropRedundant,kmeans
38419,Resort Hotel,46,2017,July,28,13,1,3,2,2,0,BB,Other,Online TA,TA/TO,0,0,0,Other,No Deposit,Transient,285.0,0,0,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38420,Resort Hotel,110,2017,July,28,10,2,5,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,No Deposit,Transient,200.0,0,1,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38421,Resort Hotel,3,2017,July,28,14,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,170.0,0,2,0,Check-Out,2017-07-17,0,train,R4_dropRedundant,kmeans
38422,Resort Hotel,3,2017,July,27,6,3,8,2,0,0,SC,CHE,Direct,Direct,0,0,0,F,No Deposit,Transient,0.0,0,2,0,Check-Out,2017-07-17,0,val,R4_dropRedundant,kmeans
38423,Resort Hotel,127,2017,July,28,11,2,5,2,0,0,HB,BEL,Offline TA/TO,TA/TO,0,0,0,E,No Deposit,Transient,160.69,0,1,0,Check-Out,2017-07-18,0,train,R4_dropRedundant,kmeans
38424,Resort Hotel,110,2017,July,28,11,2,5,2,0,0,HB,BEL,Offline TA/TO,TA/TO,0,0,0,D,No Deposit,Transient,153.2,0,1,0,Check-Out,2017-07-18,0,train,R4_dropRedundant,kmeans
38425,Resort Hotel,212,2017,July,28,9,4,5,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,E,No Deposit,Transient,160.4,0,1,0,Check-Out,2017-07-18,0,train,R4_dropRedundant,kmeans
38426,Resort Hotel,110,2017,July,28,11,2,5,2,0,0,HB,BEL,Offline TA/TO,TA/TO,0,0,0,A,No Deposit,Transient,133.85,0,1,0,Check-Out,2017-07-18,0,train,R4_dropRedundant,kmeans
38427,Resort Hotel,0,2017,July,29,17,1,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,183.0,0,1,0,Check-Out,2017-07-18,0,val,R4_dropRedundant,kmeans
38428,Resort Hotel,160,2017,July,28,11,2,5,2,0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,No Deposit,Transient,174.86,0,1,0,Check-Out,2017-07-18,0,val,R4_dropRedundant,kmeans
38429,Resort Hotel,114,2017,July,28,11,2,5,3,0,0,BB,BEL,Direct,Direct,0,0,0,E,No Deposit,Transient,211.5,0,1,0,Check-Out,2017-07-18,0,train,R4_dropRedundant,kmeans
